tweet_id,label,tweet_text
1.3726167177388974e+18,3,"having been through both covid19 and had the oxfordastrazeneca vaccine, i can tell you, i would rather have two days of a bit of a temperature and fatigue, than the two weeks of raging fever, oxygen depletion and worrying if you will make it. getvaccinated oxfordastrazeneca"
1.3793635333102264e+18,2,govt to purchase 6m doses of 'sputnik v' read more: lka srilanka sputnikv
1.3411697333794734e+18,2,?? has led? to moderna modernavaccine ?? led? to pfizerbiontech pfizervaccine who scientists say vaccineswork uspresidentelect usvicepresidentelect vaccinated bidenharris not outgoinguspresident potus trump covidvaccinereality ye fisheries
1.3677822743605125e+18,2,covid vaccine explained: covishield? covaxin? do's and don'ts. covid19 coronaviruspandemic covid19vaccine covid19vaccination covishield covaxin covidvaccine
1.3784152059238892e+18,2,so russia and putin are rumoured to have influenced elections in a superpower (usa) and some presidential aspirant in a fading 3rd world country (mudavadi) is here maliciously trashing sputnikv.....how they will deal with this one
1.384859444207624e+18,2,"$ocgn surging in wednesdays pre-market trading after the malvern, pennsylvania biotech firms indian collaborator reported positive interim results from the covaxin phase 3 trials. $ocgn stock was up more than 8.5% $qqq"
1.342309421871997e+18,2,"covid-19 vaccination in uk: over 600,000 citizens receive first dose of pfizer-biontech vaccine covid19vaccination uk pfizerbiontech"
1.3620968363209073e+18,2,"in response to the ema statement that they cannot find sputnik v application for review, we attach the receipt of such application 1379253 from january 29, 2021 below. 24 countries have already registered sputnikv.victory hand"
1.3581950374026363e+18,2,who do you trust the most with your health? pandemic vaccine vaccines covidvaccine who healthyliving saturdaymotivation saturdaythoughts survey polls twitter cnn relatable medicine government sick virus coronavirus pfizerbiontech moderna astrazeneca reality
1.372500521035178e+18,3,the are awesome. just had my first covid jab and feel great. cant believe how efficient it all is. youll be pleased to note that i had the jab and guess what? no problems whatsoever. oxfordastrazeneca covid19vaccine astrazenecavaccine
1.382318112796729e+18,3,"first dose, check! moderna covidvaccine healthiswealth"
1.3818675243718697e+18,3,national drug regulator dcgi has granted permission for restricted use in emergency situations to russian sputnik-v vaccine: health ministry sputnikv india covidvaccine
1.37664491562351e+18,3,"? covid19 vaccines developed by pfizer &amp; moderna reduced risk of infection by 80% two weeks or more after the first of two shots, according to data from a real-world us study released on monday."
1.3500899834414285e+18,2,received my 1st jab last friday. pfizerbiontech studentnurse
1.3788724664293294e+18,2,getting my second shot tomorrow and i am super nervous about sideeffects ..i hope i will be able to still do my radio show on tuesday. i hardly ever take sick days. please send positive vibes! 'tomorrow' vaccination radio moderna
1.3798043039473582e+18,1,"always said ""they rushed the vaccine"" but no, i trusted the scientists and let them inject the shit in, and now if i get a second one it might kill me. fuck that shit. fuck that noise. fuck maybe that's why i feel so off atm, maybe i have blood clots. oxfordastrazeneca murderers"
1.3654055637194506e+18,2,trumps coronavirus vaccine czar owns $10 million in stock options in moderna! warp speed is only delivering moderna. this explains the slowdown on the pfizer shipments. the grift... in our faces. they do with indignant impunity. they really do not care about getting caught.
1.3749374848454574e+18,2,so far my only side effects of the covid vaccine are a sore arm and tiredness. ?? moderna covidvaccine
1.338037075627528e+18,2,"the first shipments of the pfizerbiontech covid_19 vaccine will begin arriving in us states from monday, an official of president 's administration said."
1.383528758825558e+18,2,"sputnikv s biggest legacy may be political turmoil in eastern european countries that have accepted the russian vaccine, destabilization has followe. russia europe germany vaccine covid"
1.3852278651599626e+18,2,india: 0.04% of those vaccinated with covaxin tested +ve after each of just the 1st dose as well as both doses 0.02% of those who took 1st dose of covishield and 0.03% of who took both the doses tested +ve
1.3769580610389975e+18,2,ministry of agriculture headquarters closed over surge in covid-19 cases coronavirusupdates covid19 covid_19 coronavirus ethiopia sputnikvaccineinkenya sputnikv national assembly raila odinga dp ruto joash onyango
1.3709442327566705e+18,2,??covid19 vaccination drive in cambodia ?? ??sinopharm from 10 february-13 march 2021 ??covishield from 04 march  13 march 2021
1.3662621087661793e+18,2,pm narendramodi took his first dose of the covid19 vaccine at aiims delhi today. he led the way in aatmanirbharbharat drive by taking a dose of locally developed bharat biotech's covaxin. makeinindia covaxin largestvaccinedrive pmmodi vaccine ???????_????
1.3805756582716785e+18,2,"?????presidents putin &amp; erdogan spoke by phone, discussed issues of countering the spread of covid19, potential joint production of the russian sputnikv vaccine, situation in libya, syria, domestic crisis in ukraine, nagornokarabakh settlement ?"
1.3655580216282563e+18,2,"2nd moderna down. 33 hours in and arm is sore. injection site warm, a little red, itchy and slightly swollen. other than that, maybe a little tired but nothing to write home about. sure hope its in there doing its thing! moderna covid19vaccine"
1.3817944428693176e+18,3,india officially gets it's 3rd vaccine sputnikv efficacy rate sputnik v 91.6 % covishield 81.3 % covaxin 81 % drreddys will manufacture the vaccine for india.
1.379729410673111e+18,2,. and have again corrected upward their 2021 production forecast for their covid19vaccine. output is now expected to total 2.5 billion doses. vaccinemanufacturing vaccineproduction pfizerbiontech
1.3815520895123497e+18,3,breaking news : sputnikv approved for emergency use in india.
1.383974885253288e+18,2,"there will be a 10 times rise in the production of covaxin vaccine by september, union health minister informed read: covid19india"
1.3800731371113267e+18,2,"the chinese sinopharm vaccine will not be used on sri lankans until it is approved by the world health organisation for emergency use, the health ministry said today. read the full story here via srilanka lka sinopharm"
1.369148525360128e+18,1,"who would feel safe taking a vaccine from a country led by a brutal dictator, who has been poisoning people?? and the name, sputnikv. really?"
1.3828783767890412e+18,3,"you only win if you're getting moderna, the vaccine for champions and very cool people"
1.3734083082588652e+18,2,comparing vaccines pfizer moderna johnsonandjohnson
1.3709547531783575e+18,2,u.k can use astrazeneca and take all the blood clots we don't want it ? we use sinovac ??
1.3623318932623974e+18,2,why was approval for the covid vaccine covaxin applied for in over 40 countries??? i think everyone knows the answer.??? $ocgn ocugen
1.3675636424184586e+18,2,waiting for covaxin
1.373881359802888e+18,2,bharatbiotech &amp; krishnaella win covaxin fight .
1.3692838364551168e+18,2,"just a heads up, for those planning on getting the moderna covidvaccine, your arm will be a bit uncomfortable to use for the day. other than that, no other side effects for me at least."
1.384824105539674e+18,3,$ocgn icmr study shows covaxin neutralises against multiple variants of sars-cov-2 and effectively neutralises the double mutant strain as well.
1.3536585610129162e+18,2,"if it's true, it looks like astrazeneca won't be supplying to australia for a while.that is why pfizerbiontech is provisional approved first by tga and announced by morrison govt today. no mention of astrazeneca for this 'small' roll out end of feb 2021. auspol"
1.3615783793094287e+18,2,israel wants to establish moderna and pfizer vaccine plants to become an international center in the fight with covid19.
1.384185502257926e+18,2,your covaxin has better results &amp; data than covieldsheild why the delay &amp; slow rollout?
1.3819937072310843e+18,2,"what sh says today, bjp listens to tomorrow, laughts at it day after tomorrow, understands it the next day, and implements it (after worldwide criticisms) 5 days later covid19 sputnikv covidvaccine cancelboardexams2021"
1.3828019062889226e+18,2,"new: this week on maxouttime, 's first black female class president discusses the moderna vaccine, navigating the pandemic and all things covid19 watch episode click here: to listen click here:"
1.3815637137113047e+18,3,india gets third coronavirus vaccine. sputnikv gets approval. sputnik
1.3851031905054474e+18,2,"a triple-mutant coronavirus is now present in india, health experts said on wednesday, adding to the worries of a country reeling from the second wave of the covid-19 pandemic. indicanews triplemutant coronavirus covid19india covaxin bharatbiotech"
1.3815928748448358e+18,2,new episode alert: talking vaccines with an expert from on herenowthenews astrazeneca pfizer moderna covid19
1.3702359867188142e+18,2,"covid19 covidvaccine covaxin covid_19 before opening schools for children, government shd provide covid-19 vaccination to teachers &amp; staff on priority as preventive measure"
1.3754700969073009e+18,3,"pfizer and moderna vaccines safe and effective for pregnant women, study says covid19"
1.379272879477551e+18,1,finally admitting that there is a problem with blood clots and the oxfordastrazeneca covid19? coronavirus
1.3815448832115425e+18,2,"good to see sputnikv being approved by the government did they do it under pressure? just last week they refused to approve irrespective, all global reports indicate its a good vaccine"
1.3551452678347284e+18,2,novartis just agreed to produce pfizerbiontech vaccine in their own plant in switzerland! ???
1.3823234544609157e+18,2,". announced that it will be importing the sputnikv vaccine from russia this quarter, &amp; supplies from indian manufacturers will commence from next quarter. reports. coronavirus covid19 sputnikvaccine"
1.3800863208994857e+18,2,astrazeneca plcs covid-19 vaccine causes rare blood clots could hinder immunization campaigns across the world astrazeneca unitedkingdom europe corona covid19 bloodclot immunity covidvaccine covishield covaxin health news navgujaratsamay navgujaratsamayofficial
1.37011057417719e+18,1,interested in the report about the enquiry into the relation between the oxford-astra zeneca vaccine and blood clots as i suffered with nose bleeds and blood clots for 2 weeks after my vaccine oxfordastrazeneca vaccine
1.3848316322348603e+18,3,icmr study shows covaxin neutralises against multiple variants of sars-cov-2 and effectively neutralises the double mutant strain as well. indiafightscovid19 largestvaccinedrive
1.346587425167057e+18,2,thanks. i read the last pfizerbiontech paper and they say they have some data on hiv-positive patients but couldn't find anything on allogeneic sct recipients. know any real-world people having got the vaccine?
1.346087774227751e+18,2,israeli health minister with me earlier vaccinestrategy on target to hit 80% of population who want it by late march pfizervaccine pfizerbiontech plus sticks to . guide on intervals of 3 weeks ! covid19
1.3709275106328983e+18,2,"wut comes to mind when i see or hear vaccine is biden &amp; fauci , moderna &amp; pfizer johnsonandjohnson &amp; merck since the latter is helping out. and think of those whove died cause of that ?who left."
1.374353228398088e+18,3,anyone working on that vaccine for white men with guns? moderna pfizer vaccineswork colorado capitolriots atlantaspa columbine sandyhook parkland
1.3740965855047516e+18,2,"russian sputnik v coronavirus vaccine arrives in pakistan, price of two doses: rs 8,000 russia russianvaccine vaccineswork vaccine sputnikv sputnik sputnikvaccinated pakistan"
1.377644250125455e+18,2,"i'll be more than happy to use all my frequent flyer miles in a 1 day return trip, to get vaccinated with sputnikv at - if your program allows it in the near future ?????"
1.3797677509487493e+18,2,"why isnt this getting the same coverage as astrazeneca? both moderna &amp; pfizer potentially linked with rare cases of thrombocytopenia, including deaths. i find it odd that no one is shouting about this yet az are getting hung out to dry"
1.3726165694282097e+18,2,sputnik vaccine output to surge on new pact with drugmaker in india covid covid19 sputniklight sputnikv
1.383104465364992e+18,3,"one dose down, one to go. thanks to for making this so convenient! covidvaccine moderna"
1.3692418941826785e+18,2,"in an already hindu nationalist india, ruled by upper caste brahminical patriarchs, the 81% efficacy of covaxin will push the minorities further into fear. the failure of covaxin was our only hope to fight the facist forces, but alas! - the wire"
1.36334630722236e+18,2,"india reports 14,264 new covid cases, 90 fresh deaths indiacovidcases covid19 coronavirus corona covaxin covishield read |"
1.3732773978066163e+18,3,"moscow russia everything is open business as usual. ontario canada is reporting 1829 cases of covid19 593 new cases in toronto lockdown closed business, church ,no family, no hope mentalhealthmatters canada get out of syria sputnikv 91.6% effective"
1.3569807749443297e+18,2,"it's a success story: the vaccine research partnership between &amp; . kathrin jansen arranged this alliance. learn more about the german researcher at pfizer, the company &amp; the pfizerbiontech collaboration. womenphysiciansday"
1.367235476726415e+18,2,"our new study in of cutaneous delayed largelocalreactions to moderna covidvaccines, led by the indefatigable and . medtwitter dermtwitter idtwitter a thread: (1/5)"
1.3761124034028667e+18,2,"turkey's donation of 30,000 sinovac vaccines arrives in bosnia"
1.3779671946765312e+18,2,it would be helpful if your website and/or vaccine scheduling portal actually stated which vaccine you are administering. moderna pfizer johnsonandjohnson maine newhampshire newyork vermont massachusetts covidvaccine
1.382326129516806e+18,3,second moderna vaccine in. thank you science. thank you . pastorsforvaccines
1.3614603055665316e+18,3,my parents 75/80 got their first shot of moderna today and i'm so grateful. ?
1.3625641445164564e+18,2,"? can you come clean on this allegation over covaxin? the allegations are severe and i am not sure how the claims of ""lakhs"" of adrs are reported to us fda when we are not doing trial in us and the overall pool size for phase 1 - 3 trial in india is less than 50k"
1.362719130571272e+18,2,coronil vs covaxin/covishield. what will you prefer?
1.377160061915521e+18,2,"in part iii of this post, analyses government's refusal to share clinicaltrial data of covaxin vaccine, which was granted approval in clinical trial mode without phase 3 efficacy data and was approved for regular emergencyuse authorization only on 11th march."
1.3729631776260055e+18,3,uk and european regulators declare astrazeneca vaccine 'safe and effective' via ??????? astrazeneca uk europe vaccine covid covid19 covidvaccine vaccineswork oxfordastrazeneca pandemic pharmaceutical research smartnews
1.3797105560730378e+18,3,"break: elle taylor, 24, from ammanford - an unpaid carer for her 82-year-old grandmother - becomes first person in uk to receive moderna covid-19 vaccine at west wales general hospital - she says shes thrilled"
1.3674365331379607e+18,2,"zimbabwe becomes the first african county to authorise the use of covaxin, india's indigenous covid-19 vaccine. follow for updates:"
1.3743374482940928e+18,2,beacon of light ? its been a tough year for us all remembering all those we lost to covid and thanking the nhs pfizerbiontech for giving us a beaconoflight ? health blessed? covid_19 thankyou socialmedia digitalart mindful mind hospitality
1.3681353215404237e+18,2,"china has promised to gift another 300,000 doses of sinopharm covid-19 vaccine to srilanka"
1.384765356879745e+18,2,"aap to made in india vaccine covaxin ko hi demote karte ho, we take only made in india vaccine covaxin provide covaxin in hospitals"
1.3842188085088133e+18,3,the vlog is up! come along with me on part 1 of my vaccine journey! ? vlog vaccine part1 moderna covid vaccinesideeffects vaccinessaveslives part one is done ? via
1.3808918314629243e+18,2,1st dose!!! moderna
1.3798803893601157e+18,2,it's a shame how politicians is playing with people life just for their benefit. my parents took covaxin . bihar is doing great under leadership.
1.3831684075839857e+18,2,"blood-clotting illness pvt 30x more prevalent in moderna, pfizer covid19vaccine recipients than astrazeneca  oxford researchers vaxzevria vaccineinjuries notomandatoryvaccines abolishbigpharma"
1.3794601684890378e+18,3,thats the mammy fully vaccinated today. moderna vaccination ????
1.3771193512627443e+18,2,sri lanka seeks who approval to use sinopharm slnews who sinopharm srilanka
1.3845433279832635e+18,2,has he now allowed covaxin in his state chattisgarh .?
1.3738959723051868e+18,2,"a batch of covid19vaccine developed by the chinese pharmaceutical company sinovac arrived in cotonou, the economic capital of benin, on sunday evening. ?????"
1.369834208336765e+18,2,"a flight carrying 100,000 doses of covid19 sinopharm vaccines donated by china to the republic of the congo, departed from the airport to the african country."
1.3815743489814979e+18,2,big biow to american pharma lobby who thought they can force india to approve their pfizer and moderna vaccine by spreading rumours about vaccine shortage with help of corrupt poiiticians like pappu and sonia gandhi. well done govt. sputnikv
1.3703424623051448e+18,3,"it is a conspiracy against indian pharma companies, big assed pharma companies are hoping to make windfall gains by selling their inferior vaccines. india is about to rain on its parade. covaxin is the best, safest and cheapest vaccine out there. covaxin covidvaccine"
1.3774852163113452e+18,2,no &amp; i've had both moderna
1.3802921863575675e+18,1,"2nd dose of moderna today! like a fool, i went home and immediately started a 3-hour cleaning spree, and now my joints don't want to work anymore. also have a sore throat, fatigue, lightheadedness and the start of a headache. so... basically the usual lupus flare symptoms. ?"
1.3604324451960955e+18,3,headlines watch: morocco says china's sinopharm vaccine is effective in older people and will continue using it to vaccinate the population aged 60 and over. read more:
1.3841535361794908e+18,2,covishield or covaxin or sputnikv ?
1.3744809208711987e+18,2,"who is eating alone today because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family, no business, no church, no hope, no life mentalhealthmatters order russia sputnikv get out of syria covid19 spring cuba"
1.3413077897385329e+18,2,biontech chief executive said on monday he was confident a covid19 vaccine co-developed (with pfizerbiontech) would be effective against a variant of the coronavirus that has emerged in britain. reuters
1.373233439957221e+18,2,and if that doesnt work for you. i guess pakistans medical experts that approved sinopharm have no idea then and every pakistani health worker and senior citizen presently is being put in harms way.
1.3643925730962227e+18,2,the only time you can eat the vaccine. cake redvelvetjoy food dessert moderna covidvaccine blackbusiness
1.3524011277619607e+18,2,exclusive: pfizerbiontech agree to supply who co-led covid19 vaccine scheme - sources
1.3813255635755008e+18,2,check the timetable of when to take the seconddose after taking first dose of covid19 vaccine. covishieldvaccine covaxin indiafightscorona coronaupdate vaccinetimetable pune punefightscorona
1.377671522895102e+18,3,"the husband has got his first vaccine shot of covaxin today. last year this time we were full of fear, anxiety, uncertainty, and slight despair. one year is a long time for getting partial relief."
1.371821893469098e+18,2,"nstworld us manufacturer moderna has started covid-19 vaccine trials for children aged from 6 months to under 12 years old, with plans to enrol about 6,750 participants. moderna children vaccine covid19 trials"
1.3671542743129416e+18,3,"great, ! ? proves that india is a vaccine powerhouse, and is second to none! congrats to all scientists! largestvaccinedrive indiafightscovid19 covidvaccine covaxin"
1.3679107685413806e+18,3,today i got first dose of my covid-19 vaccine ??? covidvaccination covid pfizerbiontech essentialworkers businessowners
1.384519808511664e+18,2,will this financial aid for vaccine makers help india beat the 2nd wave of covid? seruminstituteofindia bharatbiotech covishield covaxin covidvaccine govtcredit knowello
1.372668736952529e+18,2,"eu 'should probably help russia' with sputnikv vaccine, commissioner says"
1.3815019862525788e+18,2,"as india overtakes brazil as second most infected country, the subject expert committee will be meeting today to take up drl-sputnik v application for emergency use authorisation in india. covid19 covidvaccine sputnikv"
1.379475563778343e+18,2,". highlights the uk governments response to covid19: we secured access to more than 450m vaccine doses, we were the 1st country to approve the pfizerbiontech vaccine &amp; have now vaccinated well over 30m of our people. full event: ??????"
1.3815485866854523e+18,3,govt sources: recommendation for emergency use authorisation granted to sputnikv covid vaccine sputnik v (drl) type: adenovirus platform doses: 2 efficacy: 91.4% *source: experts panel drreddys covidvaccine
1.3742999945351247e+18,2,"queueingforthevaccine scenes from wilkins hospital this morning (23/3/21) frontline workers, the elderly &amp; other essential services being vaccinated. sinopharm sinovac zimbabwe"
1.3842078437466644e+18,3,"moderna 2nd shot done, yay! . . . covidvacccine moderna covid_19 kaiserpermanente"
1.372647888556335e+18,2,received my first one today. moderna biden covid19vaccine vaccinated
1.3640778408497723e+18,2,"ah, yes, of course. this is another mirror image of indonesias path to public confidence. i am glad that thailand is procuring the much needed vaccines, but the govt has really dropped the ball on this scheme. vaccinediplomacy sinovac"
1.3850662371897587e+18,2,"when you have nowhere to go, ???? ?? ??? ????? ??? ????. ......... because ?????????_????????? savior god ????? -- ji ????? covaxin"
1.3638694524005253e+18,2,just 16 percent of the worlds population have snapped up 60 percent of doses. covid19 moderna
1.3725097047699743e+18,3,i had my first vaccine shot yesterday. no side effects yet. none. feeling lucky. covidvaccine oxfordastrazeneca covid19ontario
1.362466585915523e+18,2,when are you going to release trial 3 results? covaxin
1.380901149406982e+18,2,"parents got done with second sinopharm shots as well.hope immunity &amp; antibodies formation works fine now. the need to have a third dose is making us a little tense. prayers for everyone, esp our parents. as for us, dont know if &amp; when we can/will get jabbed. no vaccine in isloo"
1.381501405341569e+18,2,manila bulletin: muntinlupa lgu starts vaccination of senior citizens with sinovacs coronavac
1.3694680485711995e+18,2,"""after postponing sputnikv review for months, ema (european medicines agency) does not have the right to undermine (the) credibility of 46 other regulators that reviewed all of the necessary data,"" the russian vaccine's developers said."
1.3597958791552696e+18,2,russia has not submitted a request or permission to use sputnikv vaccine in ukraine.
1.3811644833813955e+18,2,should make a short video on this thread...covaxin pfizervaccine antinational
1.3851844250430095e+18,2,"?germany is reportedly seeking to buy 30 million sputnikv doses from russia. the country is planning to buy the covid19 vaccine in june, july and august pending approval from the european drugs regulator, said michael kretschmer, state premier of saxony."
1.3741461403215053e+18,2,"we've had our oxfordastrazeneca ? - please don't turn your invitation down to have yours. right across rotherham the dedicated teams of nhs clinicians, admin and, amazing teams of volunteers are working incredibly hard hereforyou covid19vaccine vaccinessavelives covid19"
1.3662302661763686e+18,2,lot of messages: ?leading from the front .1st one to take jab at 6:25 am on 01.03.2021 at aiims ?dispelling all fears &amp; objections abt coronavaccine ?taking indian researched and made covaxin ?assamese ghamcha ?nurses from puducherry and kerela
1.3801606507611543e+18,3,"i go the first dose of the moderna vaccine last night. yay! my arm is sore, but still, yay! vaccine getthatshot moderna"
1.3616835678398996e+18,2,"does everyone agree with on all of us getting pfizer, moderna or novavax vaccines? well i do!! are the others on the qanda panel advocating astrazeneca (blocked by france, germany &amp; norway) for over 65s govt stooges? which jab will gonna get?"
1.3773690866869412e+18,3,"a shot in the arm...for health, for the future, for family, for friends, for me, for you. dose number one is done! vaccine moderna grateful"
1.3699020318890435e+18,3,got my shot today ? getvaccinated sinovac
1.3644209614460764e+18,2,might rulerships elsewhere be emulating kampala counterparts in this regard? sinopharm covidvaccine
1.3752387551964447e+18,2,"afld astrazeneca covid covax coronavirusupdates pfizer moderna hcq kills an industry, not just a virus"
1.3772925291172618e+18,2,"arm hurts a bit today, but hey. this too shall pass pfizerbiontech"
1.3716857442935972e+18,3,"get vaccinated for covid-19. made in india vaccinations are fully tested and safe. dont wait, vaccinate! covid19 nationalvaccinationday nationalvaccinationday2021 covisheild covaxin ozonehospitals"
1.3807714191900099e+18,2,"""the central government decided to conduct a deeper review of post-vaccination side-effects from the oxfordastrazeneca coronavirus vaccine"" how can i belived that review will be fair review of vaccine inside the india."
1.3711283807169536e+18,3,i had the moderna. first dose sore injection site for a day or 2. 2nd dose felt achy for 2 days and sore arm. no big deal!!! vaccinated moderna
1.3662943312591913e+18,2,got call at 9 am from health department and mom got covaxin shot at 1 pm. they do really care about their citizens.
1.3610410371841516e+18,3,"thanks to nhs, doctors from the (who administered the vaccine) the volunteers who are giving up their time to support this massive national effort. and of course, to the vaccine developers, testers etc. getvaccinated covidvaccination oxfordastrazeneca ?"
1.3703876191592366e+18,2,the ministry of health &amp; social services of ??namibia has registered russian sputnikv anti-covid19 vaccine under the emergency use authorization procedure. total population of 50 countries where the vaccine is approved for use exceeds 1.3 bon people ?
1.3848937330119557e+18,3,"the currently available covidvaccine are safe and effective, i got pfizer &amp; both my elderly parents got moderna with no side effects! even when side effects occur, they are a magnitude less then getting covid19!!! so gettheshot getvaccinated, please!"
1.3818225533882819e+18,3,huge demands of coronavaccine can fulfill. hope for the best. granted permission for emergency use. sputnikvaccine sputnikv dcgi
1.373130625834578e+18,2,"covid19india why we are not provided with option to select which vaccine we want, why covishield is still the only jab at max vaccine centes, no covaxin available, under investigation in 16 eu countries, why"
1.3815778362265068e+18,2,sputnikv: much needed shot in the arm for india? watch brasstacks with at 8:57 pm only on cnn-news18.
1.3590408384713523e+18,2,china's macao sar on tuesday morning started its covid-19 vaccination program with macao's chief executive ho iat seng receiving his first dose of the sinopharm covid-19 vaccine at the initiating event.
1.3662043310038423e+18,2,"sister p niveda from puducherry administered bharatbiotech's covaxin to pmmodi at aiims, delhi."
1.3703103475345244e+18,2,"that's the average situation worldwide, it varies by country/ continent. sputnikv has not yet been approved by the european medicines agency. as you can see from the picture: ""gamaleya - abc has not been able to independently fact check it's claimed safety or effectiveness""."
1.379080500971663e+18,3,"sarscov2 variants are humbling scientists and clinicians. should we have gone for pfizerbiontech vaccine? ""full immunization was 90% effective at protecting people against infection, and a single dose was 80% effective"""
1.3819881519636234e+18,2,pfizer / covisheild testing was done in july and aug and effective 90%. covaxin and j&amp;j testing done in dec and jan on many variants effective 70 to 80%. latest vaccine is best. you cant compare. also except covaxin all are some way impact dna/rna.
1.3658483710896005e+18,2,"germany, having rejected the oxfordastrazeneca jab because it smells like fish and chips, has ordered the herrlich nutritious swiss toblerone vaccine ( mit gerösteter zerkleinerter mais, honig und mandelnougat)"
1.382688343763292e+18,2,has covaxin best covid-19 vaccine
1.3827713723975148e+18,2,"?not sure if sputnik covid19vaccine is used in usa, uk, australia, france or japan? ?is it approved by who? ?what is logic behind exporting 6million doses madeinindia covidvaccine covishield covishieldvaccine &amp; covaxin to other countries while importing sputnik?"
1.36492856014678e+18,2,???? the dominican republic receives a shipment of covid19 vaccines developed by chinese company sinovac
1.380760848994427e+18,3,breaking: china has approved the third covid-19 vaccine from sinopharm to start clinical trials breakingnews sinopharm china
1.372703116626432e+18,2,hrs heat exchangers announced that it received orders for pharmaceutical heat exchangers for use with the manufacturing of covid19vaccines. pfizer moderna astrazeneca heatexchangers vaccine thermaltechnology engineering energy
1.3645068239617065e+18,2,"a shipment of chinas sinovac covid19 vaccines arrived in santo domingo, the dominican republic on tuesday, welcomed by an official delegation headed by the country's vice president raquel pena at the airport."
1.382677615887192e+18,2,iran has finalized a contract for 60 million doses of sputnikv to be imported from russia. 2 iranian companies have also signed contracts to domestically produce the russian vaccine
1.3684177461243372e+18,2,"more that 50,000 senior citizens (60+) vaccinated in delhi. authorities believe that a majority of jnu students are now covered. please help me in representing these two pieces of news in a pie-chart. ? covidvaccine covaxin"
1.3725989096510587e+18,2,congrats. moderna was my vaccine. i barely noticed soreness at the injection. the next day i had a slight headache and upset stomach. eating a breakfast seem to resolve the quizzes. ready for 2.
1.3816392612800676e+18,3,"just got my first dose of my covid-19 vaccine, please dont be a cov-idiot. get the vaccine when it is made available to you. covid19vaccination covidiots moderna"
1.3736464973430167e+18,2,important reporting by ?? here about the lack of efficacy of the sinopharm covid19 vaccine. third dose of sinopharm vaccine needed after shot isnt generating adequate antibody response.
1.3755868519526769e+18,3,thankful for and for the awesome job administering the covid vaccine at their evansvillein clinic! the nurses were great and it was so great to chat with veterans as we waited our turn! vaccine vaccinated halfway moderna
1.3767231009858847e+18,2,'dr reddy's expects sputnikv vaccine to get approval from indian regulator in next few weeks'
1.366245346116989e+18,3,"when we should be thankful for the vaccine that has arrived, we are also praying that people who received it will be healthy and be alright.. protect saluteforthebravesones covid19vaccine sinovac"
1.3696897520441385e+18,2,the subject-matter expert committee recommended that covaxin be granted emergency authorization for use following the phase 3 test data of the indian vaccine. covaxin bharatbiotech india vaccine news science news4readers
1.3765542636991895e+18,2,"and finally, new manufacturing sites for pfizer, moderna and astrazeneca, and moderna announce they have started vaccine clinical trials in children"
1.3719457955036692e+18,2,roth conference - video answers all your questions $ocgn covaxin
1.364594103716094e+18,2,"? thanks to real-world data from the uk, the pfizerbiontech vaccine has been shown to provide high levels of protection against covid19 from the very first dose. this is another great example of rwd's positive influence on healthcare. ?link:"
1.361706344022233e+18,3,"i got the second dose of moderna vaccine yesterday, and today, when a lot of people say the side effects hit hard, i am feeling nothing but a little soreness in my arm. yay! vaccinated"
1.3509047273122324e+18,2,"coronavirus: iran reports 6,016 new cases, 86 deaths in the last 24 hours iran coronavirus tehran sinovac pfizerbiontech sputnikv"
1.3716638042500792e+18,2,pakistani president arif alvi and his wife samina alvi were vaccinated with sinopharm's covid-19 jabs on monday.
1.3827376168361615e+18,2,"while 24 countries have suspended astrazeneca vaccine, embarrassing justin trudeau and doug ford says ontario canada has determined astrazeneca is 'safe and effective cdnpoli get out of syria covid19 order russia sputnikv end toronto lockdown"
1.3617416682533806e+18,2,today we will be discussing what vaccine effectiveness means. covac covid19 vaccine pfizer moderna publichealth
1.3684627371567675e+18,2,"rwanda becomes first african country to administer pfizerbiontech covid19 vaccine. the nation received 102,960 doses of pfizer-biontech and 240,000 doses of astrazeneca through the covax facility"
1.3740552445109535e+18,2,pfizer moderna and johnsonandjohnson are planning to hike up prices on vaccines as soon as covid19 is no longer considered a pandemic bigpharma
1.3825589690051748e+18,2,please note - sanjeevan karve road is also offering covaxin for the 2nd dose. the vaccination site is at the neighboring college. (the spreadsheet says sanjeevan uttam nagar - which maybe incorrect). pune
1.3821311930642227e+18,3,"ive been interviewing and following his career for over a year so now that im finally eligible for a vaccine i asked him to do the honors and stab me in the arm...and i think he enjoyed it ? ? thanks, dr. jerry! halfvaxxed moderna"
1.3813629879031562e+18,2,"???????sinovac ?????????? efficacy 3%? ????? sinovac a recent study of the effectiveness of chiles vaccination programme found the efficacy of a single dose of the sinovac jab was just 3 per cent, compared with 56 per cent with two shots."
1.3688724334244905e+18,2,"hello darkness, my old friend (for a third time) [covid19hk hk sinovac]"
1.3773595678356972e+18,2,us vs uk vaccine thread both are doing exceptionally well but appears uk's long gap dosage is paying off well. why? look at the number adult receiving at least one dose: uk 58% vs us 38% reduction in death from jan peak: uk 95% vs us 73% pfizer astrazeneca moderna
1.3825928426027459e+18,2,so finally i too vaccinated.. covaxin thanqbharathbiotech
1.3662393783312384e+18,2,"whilst it has already been publicly revealed that bharatbiotech's covaxin was administered to pm modi; someone who is out on bail, is asking for 'full disclosure'?!"
